idx,dataset_index,miou_no_bg,adj_f1,compact_gt,compact_pred,num_inst_gt,num_inst_pred,boundary_violation_rate,expected_room_count,gt_room_count_combined,target_count_matches_gt,predicted_room_count,room_count_error
86,2815,0.1268874729383539,0.26666666666666666,0.5880688355704303,0.5890739436310994,19,32,0.07909250438706443,16,16,1,4,12
87,833,0.29706415503648886,0.4444444444444445,0.5205263218012268,0.6168371199558619,7,9,0.14744739846680802,6,6,1,3,3
88,1404,0.4680784211564703,0.2,0.6656676555790516,0.5251650033591322,9,7,0.08452761296211775,6,6,1,2,4
89,2939,0.2788620386008911,0.0,0.6241627181617687,0.5460961217451334,8,8,0.13310647208952295,5,5,1,3,2
90,862,0.2028678395928813,0.0,0.7950158462117898,0.7391121535744948,7,7,0.304257528556594,7,7,1,6,1
91,2477,0.230868691873025,0.18181818181818182,0.7001646554771958,0.5416206777865403,7,21,0.0690497715444572,6,6,1,1,5
92,1154,0.22605612780508122,0.0,0.786257476906723,0.620100990973852,5,5,0.1754503498585678,5,5,1,2,3
93,1115,0.3122255071309414,0.2,0.6395573494199792,0.6442902580762903,5,14,0.1344978820706976,3,3,1,4,1
94,3714,0.380691523571307,0.0,0.781712530124811,0.6687213349363367,12,13,0.14707510610813804,10,10,1,14,4
95,3579,0.1638058016158789,0.0,0.7509643794151695,0.5198011775396844,5,6,0.1253218000205952,5,5,1,3,2
96,3040,0.22773866853800323,0.16666666666666669,0.7037101515602947,0.533994825605142,7,18,0.09974504249291785,6,6,1,1,5
97,438,0.27007801871882253,0.0,0.7417013968328643,0.6253602600437751,6,12,0.14380944638647264,5,5,1,5,0
98,472,0.24537187308740285,0.0,0.7488133800240021,0.47586229707856437,6,15,0.15091434969210674,6,6,1,1,5
99,3702,0.24830554781950304,0.28571428571428575,0.7292200600847822,0.5115648579195202,6,6,0.14614661654135339,4,4,1,3,1
100,550,0.19981160711710233,0.33333333333333337,0.7481196672934892,0.760547198836424,7,10,0.09937692743407389,6,6,1,4,2
101,424,0.07003784483385327,0.0,0.3964977537921089,0.5787228159075454,6,7,0.12873233667827155,5,5,1,1,4
102,2717,0.36495039191594947,0.0,0.680796459501297,0.5278437642402122,9,24,0.08228377711502564,8,8,1,10,2
103,1226,0.2682472433159292,0.3636363636363636,0.7121906924939837,0.5478404429003891,7,9,0.13873659117997617,4,4,1,3,1
104,2271,0.27089057897262,0.25,0.6806468509239976,0.4637343517294592,7,9,0.11301076292980283,6,6,1,1,5
105,2735,0.3053997974331358,0.2222222222222222,0.7151687881598249,0.5421129094238768,14,19,0.1256565046785391,14,14,1,4,10
106,32,0.21436220570316825,0.18181818181818182,0.6446439729875332,0.5764694004260127,14,16,0.11024288273939876,12,12,1,6,6
107,2166,0.36083177127710575,0.5,0.7029699528568253,0.5830166264527259,9,21,0.08932966202880187,6,6,1,4,2
108,2678,0.44275495731381037,0.42857142857142855,0.7522665265663506,0.6114914693650142,16,14,0.0838559632068569,12,12,1,4,8
109,2505,0.13109319729789148,0.4,0.6944039505125914,0.4503329343959654,10,4,0.22406639004149378,5,5,1,1,4
110,1239,0.31239543722603347,0.0,0.7459764738421383,0.542710431114305,5,7,0.06994769505948671,4,4,1,1,3
111,2881,0.2871789631446311,0.3333333333333333,0.7385486912739474,0.49264607840211333,8,11,0.1924980959634425,5,5,1,2,3
112,2225,0.2349347641576727,0.2,0.6478609855997547,0.5336048944656611,16,21,0.15699312151981656,13,13,1,2,11
113,3493,0.09587731396161374,0.0,0.7695575481774523,0.5233301588172179,5,4,0.23469105015239677,5,5,1,4,1
