idx,dataset_index,miou_no_bg,adj_f1,compact_gt,compact_pred,num_inst_gt,num_inst_pred,boundary_violation_rate,expected_room_count,gt_room_count_combined,target_count_matches_gt,predicted_room_count,room_count_error
68,3542,0.4867542404399756,0.26666666666666666,0.7605741014255336,0.539593141947222,11,16,0.08343570103812896,8,8,1,1,7
69,1072,0.4612352177556405,0.4,0.7118582915370912,0.5228104135138169,11,7,0.08973334664935584,9,9,1,2,7
70,2609,0.2057799843834626,0.5,0.7752435463889858,0.5988488574789391,4,9,0.13852191366346125,3,3,1,2,1
71,535,0.43268419586796963,0.0,0.778450537499282,0.5591304949900259,5,5,0.14869447270261105,5,5,1,3,2
72,3158,0.2518758723772379,0.1818181818181818,0.6871170798256705,0.513808532188225,14,15,0.11939696871976782,11,11,1,2,9
73,1366,0.3289838158092885,0.0,0.7802114744960889,0.6742465611594799,8,15,0.13292174947932164,8,8,1,6,2
74,14,0.3532598164535913,0.16666666666666666,0.7733060845929507,0.5936954319285109,11,17,0.06692049561177078,7,7,1,4,3
75,180,0.4248513295367598,0.0,0.739588073351527,0.6402848748033333,8,11,0.11986429372358472,8,8,1,6,2
76,1133,0.3526892962520806,0.0,0.6510796900108358,0.521929896669139,4,5,0.13979336839356982,4,4,1,3,1
77,3446,0.28382883254922836,0.0,0.7313044673405317,0.6267005827758745,7,10,0.2262786145859927,7,7,1,2,5
78,2598,0.30557096021576086,0.25,0.6940112101924669,0.5637168074964023,10,10,0.15179136599569565,8,8,1,3,5
79,378,0.08445605764649497,0.0,0.7461746127118255,0.5765768654555284,3,12,0.06834415584415585,3,3,1,5,2
80,208,0.15337470112167928,0.4,0.6928788220609462,0.6385756555161349,7,14,0.2219421306444542,7,7,1,2,5
81,1028,0.18815556207167178,0.0,0.6844387910194979,0.5486062133684861,8,9,0.15732996686129083,7,7,1,4,3
82,3535,0.1516601843002934,0.0,0.22802720704967153,0.6707363534294278,3,3,0.28256965764930775,3,3,1,1,2
83,2070,0.3685807282757321,0.0,0.7219079111355073,0.6156719890751676,10,10,0.12190701888896634,8,8,1,6,2
84,1081,0.5153838146532191,0.0,0.784600262394067,0.4921989651789033,9,7,0.11747531904647243,9,9,1,3,6
85,2597,0.12937620415056697,0.0,0.576193432599855,0.40947381317098985,3,3,0.23668323863636365,3,3,1,1,2
86,2815,0.19855685157774944,0.3076923076923077,0.5880688355704303,0.494652408293169,19,17,0.08234477536597679,16,16,1,2,14
87,833,0.14472859655181486,0.22222222222222224,0.5205263218012268,0.617173923294031,7,12,0.14715031370274687,6,6,1,1,5
88,1404,0.5137088939806633,0.26666666666666666,0.6656676555790516,0.5314335710776338,9,9,0.08503721707428225,6,6,1,1,5
89,2939,0.22063095482508607,0.2222222222222222,0.6241627181617687,0.6364595105472144,8,8,0.14740834386852086,5,5,1,1,4
90,862,0.21404242212883626,0.0,0.7950158462117898,0.6108467682739219,7,9,0.29444566732702326,7,7,1,5,2
91,2477,0.25549994815163707,0.19999999999999998,0.7001646554771958,0.5341327340550169,7,15,0.07051921813003578,6,6,1,1,5
92,1154,0.16900268563667667,0.0,0.786257476906723,0.47353561188738225,5,4,0.1727408513816281,5,5,1,1,4
93,1115,0.4005686007983349,0.5714285714285715,0.6395573494199792,0.49874358695042426,5,8,0.13718492919124,3,3,1,2,1
94,3714,0.46222425889493807,0.0,0.781712530124811,0.5709035772025045,12,18,0.14520741394527803,10,10,1,6,4
95,3579,0.17523429303921567,0.0,0.7509643794151695,0.3673222151889858,5,5,0.1275221953188055,5,5,1,1,4
96,3040,0.26860619228440374,0.2222222222222222,0.7037101515602947,0.5447315076700426,7,17,0.09703966167562007,6,6,1,1,5
97,438,0.3132804971791388,0.25,0.7417013968328643,0.6344994841287352,6,9,0.15163582415866322,5,5,1,1,4
98,472,0.10065307434699185,0.0,0.7488133800240021,0.49409041522734043,6,9,0.1430606333982242,6,6,1,1,5
99,3702,0.31517156068647845,0.22222222222222224,0.7292200600847822,0.4537899088052164,6,8,0.13043943119854592,4,4,1,1,3
100,550,0.09236789265285503,0.0,0.7481196672934892,0.6899418067550971,7,8,0.1218214074512123,6,6,1,2,4
101,424,0.09585158245699377,0.0,0.3964977537921089,0.4244556516831254,6,18,0.13325809182151638,5,5,1,2,3
102,2717,0.3409926388310596,0.2857142857142857,0.680796459501297,0.5666173757908131,9,15,0.0900820283370619,8,8,1,10,2
103,1226,0.25711138216013346,0.6,0.7121906924939837,0.5775279951497233,7,7,0.13431110029211296,4,4,1,1,3
104,2271,0.4544020620980469,0.0,0.6806468509239976,0.5043098248007539,7,9,0.09935945180992105,6,6,1,2,4
105,2735,0.31859305052267345,0.19999999999999998,0.7151687881598249,0.5299443721794087,14,12,0.12025140097216631,14,14,1,4,10
106,32,0.2170789877239286,0.25,0.6446439729875332,0.5681434324673602,14,11,0.11424130561492131,12,12,1,3,9
107,2166,0.37841414462762074,0.4,0.7029699528568253,0.48729666222575097,9,11,0.09536771841787582,6,6,1,2,4
108,2678,0.42428824430678475,0.4,0.7522665265663506,0.4942724076216918,16,17,0.08618721461187215,12,12,1,3,9
109,2505,0.09423664295508785,0.30769230769230765,0.6944039505125914,0.6616407154836528,10,7,0.25074707959793535,5,5,1,6,1
110,1239,0.2977824098139793,0.2857142857142857,0.7459764738421383,0.5721958488219815,5,11,0.08276655854347599,4,4,1,2,2
111,2881,0.18643567581431125,0.0,0.7385486912739474,0.6056163979525014,8,6,0.18982438016528927,5,5,1,2,3
112,2225,0.1627764976113479,0.15384615384615383,0.6478609855997547,0.5688539123222066,16,22,0.15341880341880343,13,13,1,6,7
113,3493,0.16573583256707253,0.0,0.7695575481774523,0.583280333936458,5,6,0.2346456692913386,5,5,1,3,2
114,646,0.28024941053379354,0.0,0.7303163668759793,0.6198074843658375,10,22,0.07444298820445609,8,8,1,10,2
115,1167,0.11746628462741598,0.0,0.6866587725613148,0.5314935867940648,6,19,0.11655927372026732,4,4,1,2,2
116,1513,0.22588317044716094,0.0,0.7477200505684802,0.5303909374328193,3,5,0.0813644774598407,3,3,1,1,2
117,1000,0.2565636892215066,0.6,0.7126642165786528,0.5479245284180604,5,9,0.06023469414305414,3,3,1,1,2
118,281,0.25144127993847665,0.4,0.6868502817958871,0.5654506784517015,6,12,0.08732488123695119,3,3,1,3,0
119,1429,0.4554466904638485,0.33333333333333337,0.47146203438013917,0.3935796532556985,7,7,0.12694477967317916,6,6,1,3,3
120,542,0.32036089815431273,0.0,0.7809669795224778,0.5861833784273017,7,5,0.18996272630457933,7,7,1,1,6
121,3691,0.33850786015032036,0.5,0.5814110338447529,0.4973050496995167,6,10,0.32469479545941315,4,4,1,3,1
122,2072,0.16594882845526426,0.0,0.6432778463347107,0.5440875756126644,3,9,0.0901142206212863,3,3,1,2,1
123,873,0.2795338344511603,0.0,0.6856993697524773,0.5520238606914135,7,16,0.13431347408610422,7,7,1,3,4
124,2202,0.4461973654875647,0.28571428571428575,0.7439528531635295,0.5673908576386297,13,16,0.09293309387382764,11,11,1,10,1
125,300,0.4724192249552214,0.0,0.7473130224459458,0.5596617341713824,7,9,0.07767065775151609,4,4,1,1,3
126,409,0.3012228489952005,0.5,0.6582031052583375,0.6432549710140401,13,18,0.08970106822880772,11,11,1,9,2
127,2306,0.6459956503597831,0.0,0.7619339441749007,0.5723408714211778,4,3,0.1786843769765971,4,4,1,1,3
128,2544,0.11044327133566662,0.2,0.7693234948022066,0.6382377561088008,6,13,0.1412370151529591,3,3,1,1,2
129,1877,0.21881731788736083,0.0,0.7604475224077061,0.5265921576530489,3,11,0.1966926159657285,3,3,1,2,1
130,38,0.28333368784660706,0.5,0.7777916434643595,0.6291558712188742,7,6,0.15307046427395457,5,5,1,1,4
131,297,0.34804919350156777,0.28571428571428575,0.7624008079147002,0.5974063783708091,8,16,0.07906976744186046,6,6,1,5,1
132,3079,0.20044064420836527,0.0,0.7138635387612778,0.5014858700969708,5,18,0.05010601725096239,5,5,1,1,4
133,3343,0.34899039258484654,0.0,0.6784152047163815,0.534700643758153,5,9,0.18009095502779182,5,5,1,2,3
134,1872,0.1284957870202063,0.0,0.49651359170823445,0.6083408902551823,5,5,0.378713184173935,5,5,1,3,2
135,1228,0.49232842182929965,0.0,0.7738668713584603,0.4507712533263865,7,8,0.1091282452451963,7,7,1,4,3
136,2643,0.4791465771188772,0.2857142857142857,0.7083284724754645,0.5412848820403446,6,6,0.1090251208589139,5,5,1,1,4
137,3496,0.5281159360298352,0.16666666666666666,0.7088494375580032,0.4675628042937572,10,11,0.0865748487578839,7,7,1,1,6
138,536,0.14157021017046356,0.1818181818181818,0.7176104610100648,0.49469000520081263,7,9,0.13291646624979958,4,4,1,2,2
139,1621,0.3883565051080365,0.5714285714285715,0.7191177996216607,0.5353409325080659,9,12,0.1066428145497913,7,7,1,5,2
140,1087,0.22416773817600721,0.0,0.7066406099647637,0.5633908194300352,4,6,0.14259677139385524,4,4,1,4,0
141,977,0.173687956764255,0.0,0.6260671207005729,0.5088000261039434,3,8,0.1594646271510516,3,3,1,1,2
142,1286,0.3760263959618099,0.0,0.7876706756714343,0.5501939923504593,14,8,0.0990935128591254,13,13,1,2,11
143,2933,0.2294649594712136,0.4,0.7837843433760247,0.5383203709319683,8,9,0.12464749012972363,5,5,1,2,3
144,2743,0.14442143093436943,0.5,0.6173749329819611,0.6316482199396778,5,4,0.10059841500889535,5,5,1,1,4
145,836,0.24558780713971956,0.0,0.6107902247690058,0.5256687026819952,8,7,0.1682417731846614,6,6,1,2,4
146,1068,0.39283121068532506,0.5714285714285715,0.7720703379914086,0.6127655828437869,6,10,0.10987967067764408,4,4,1,3,1
147,1295,0.415841162188852,0.28571428571428575,0.6060122940566328,0.5639588124720313,9,7,0.1105561425415426,6,6,1,3,3
148,2141,0.34963255720889413,0.0,0.7366023591919354,0.6111639868940035,7,13,0.11906041711459901,6,6,1,7,1
149,2315,0.23171643528599678,0.4,0.6223851472263525,0.5463316126507771,6,6,0.2445840554592721,6,6,1,1,5
150,3605,0.19299303552855013,0.28571428571428575,0.7555771770824427,0.49003169083844345,7,6,0.19685273159144892,4,4,1,3,1
151,2692,0.5932073721589282,0.0,0.7470608236094718,0.5692368659615514,5,5,0.14852060427281666,5,5,1,4,1
152,1717,0.19752110902364542,0.0,0.7038899200869424,0.5837613548084407,3,7,0.08966990086479645,3,3,1,2,1
153,335,0.3652822690532881,0.0,0.8084992396376516,0.6443257101970915,10,9,0.07673322240709927,7,7,1,4,3
154,2536,0.45519676973039863,0.0,0.7751044363354295,0.47711237381632643,15,13,0.08963939851087645,14,14,1,1,13
155,162,0.4256557876826457,0.7499999999999999,0.711589341579608,0.5998537201394483,5,9,0.14320747232139638,3,3,1,3,0
156,2435,0.45734679784142457,0.0,0.7411555296336182,0.6443032945827666,5,4,0.18538043478260868,5,5,1,1,4
157,2371,0.41362702997012074,0.5454545454545454,0.7165419596523487,0.48340814438278557,6,12,0.07235305566368237,4,4,1,1,3
158,1008,0.21850266507254876,0.4,0.7226010381982207,0.6354100211910172,4,12,0.06470910694282242,3,3,1,1,2
159,2333,0.37219469778277237,0.2222222222222222,0.6880797408523416,0.5017278733313218,14,12,0.0963863941729722,13,13,1,5,8
160,491,0.10892329197685116,0.0,0.7338359924961578,0.5727087477086257,6,9,0.19236944720544383,6,6,1,2,4
161,1653,0.32013223997044515,0.15384615384615383,0.6996650130099704,0.6234585582522686,8,13,0.07999803202873237,5,5,1,3,2
162,963,0.27446476572711453,0.5,0.7100502501001935,0.578737588558214,15,14,0.06268015303181175,13,13,1,8,5
163,2765,0.45044386846711004,0.25,0.764974585517138,0.6491195419896437,9,11,0.09518596641123542,7,7,1,2,5
164,278,0.20467091857064637,0.0,0.7119176145185871,0.7375628388241063,3,9,0.1487871540826785,3,3,1,1,2
165,2437,0.32129161501735193,0.5,0.7790833543811573,0.6643977874779595,6,6,0.09693016979646914,5,5,1,3,2
166,280,0.1422639053366379,0.0,0.7029085469167168,0.4842987248694817,12,14,0.10690981523456282,10,10,1,1,9
167,761,0.3024001262079559,0.0,0.7583152491709205,0.5337342852227862,6,17,0.12641831179904242,6,6,1,1,5
168,328,0.37510499292776,0.2222222222222222,0.7531143447233514,0.6525097587157497,12,15,0.150460497462565,11,11,1,4,7
169,2080,0.1380714651181156,0.4,0.6677379100958922,0.47230079413072135,13,12,0.10330381290767354,11,11,1,2,9
170,232,0.44680110924528993,0.4,0.7285919500179888,0.4403489966249712,6,9,0.11689988589273917,5,5,1,2,3
171,644,0.39445620006280796,0.0,0.7269221923711968,0.6476607705992444,10,8,0.14644315495379326,10,10,1,4,6
